generator,image_id,label,score
sd_3_5_large,2441313372,1,0.11476478725671768
sd_3_5_large,3325960085,0,0.03875619173049927
sd_3_5_large,3325960085,1,0.6829967498779297
sd_3_5_large,2317271,0,0.048496004194021225
sd_3_5_large,2317271,1,0.0960254967212677
sd_3_5_large,3640348910,0,0.05460060387849808
sd_3_5_large,3640348910,1,0.389430433511734
sd_3_5_large,536495604,0,0.03993731737136841
sd_3_5_large,536495604,1,0.0792103260755539
sd_3_5_large,122301379,0,0.03567855432629585
sd_3_5_large,122301379,1,0.7652426362037659
sd_3_5_large,1011572216,0,0.04401865229010582
sd_3_5_large,1011572216,1,0.09268777817487717
sd_3_5_large,1580159719,0,0.017309095710515976
sd_3_5_large,1580159719,1,0.06512755155563354
sd_3_5_large,4451504790,0,0.029760094359517097
sd_3_5_large,4451504790,1,0.21967211365699768
sd_3_5_large,3809063851,0,0.022457055747509003
sd_3_5_large,3809063851,1,0.26664361357688904
sd_3_5_large,3667781063,0,0.017442483454942703
sd_3_5_large,3667781063,1,0.07696083933115005
sd_3_5_large,4751250311,0,0.05070536211133003
sd_3_5_large,4751250311,1,0.08632348477840424
sd_3_5_large,3311724634,0,0.04603390023112297
sd_3_5_large,3311724634,1,0.13568954169750214
sd_3_5_large,4494075018,0,0.05070536211133003
sd_3_5_large,4494075018,1,0.11008787900209427
sd_3_5_large,3259229498,0,0.053799644112586975
sd_3_5_large,3259229498,1,0.08035746961832047
sd_3_5_large,2993049054,0,0.030908960849046707
sd_3_5_large,2993049054,1,0.16079244017601013
sd_3_5_large,2629784415,0,0.48249006271362305
sd_3_5_large,2629784415,1,0.20817893743515015
sd_3_5_large,2731298834,0,0.049958523362874985
sd_3_5_large,2731298834,1,0.13296423852443695
sd_3_5_large,4118638516,0,0.0443485826253891
sd_3_5_large,4118638516,1,0.0792103260755539
sd_3_5_large,3827176890,0,0.06705628335475922
sd_3_5_large,3827176890,1,0.230919748544693
sd_3_5_large,4180952377,0,0.032344330102205276
sd_3_5_large,4180952377,1,0.19436782598495483
sd_3_5_large,5614715384,0,0.053009770810604095
sd_3_5_large,5614715384,1,0.498046875
sd_3_5_large,2147866213,0,0.05070536211133003
sd_3_5_large,2147866213,1,0.2075357437133789
sd_3_5_large,4825488431,0,0.05582313984632492
sd_3_5_large,4825488431,1,0.29380956292152405
sd_3_5_large,4857776520,0,0.029535336419939995
sd_3_5_large,4857776520,1,0.5954925417900085
sd_3_5_large,4920617810,0,0.0427221953868866
sd_3_5_large,4920617810,1,0.11008787900209427
sd_3_5_large,7129695767,0,0.06418264657258987
sd_3_5_large,7129695767,1,0.10017222166061401
sd_3_5_large,3399944164,0,0.3199707269668579
sd_3_5_large,3399944164,1,0.4339514970779419
sd_3_5_large,3726551176,0,0.04603390023112297
sd_3_5_large,3726551176,1,0.15102781355381012
sd_3_5_large,1196886054,0,0.04177388176321983
sd_3_5_large,1196886054,1,0.15203224122524261
sd_3_5_large,2579460386,0,0.042087726294994354
sd_3_5_large,2579460386,1,0.8643104434013367
sd_3_5_large,4899635195,0,0.048136770725250244
sd_3_5_large,4899635195,1,0.06705628335475922
sd_3_5_large,7430272380,0,0.0960254967212677
sd_3_5_large,7430272380,1,0.9012274742126465
sd_3_5_large,2265106886,0,0.04922211915254593
sd_3_5_large,2265106886,1,0.0792103260755539
sd_3_5_large,5513727638,0,0.0541987270116806
sd_3_5_large,5513727638,1,0.18653921782970428
sd_3_5_large,2682194299,0,0.04084571823477745
sd_3_5_large,2682194299,1,0.1063188761472702
sd_3_5_large,2837804631,0,0.03649376705288887
sd_3_5_large,2837804631,1,0.07477004081010818
sd_3_5_large,4480270643,0,0.043691057711839676
sd_3_5_large,4480270643,1,0.11318691074848175
sd_3_5_large,6156276992,0,0.04501553252339363
sd_3_5_large,6156276992,1,0.188323974609375
sd_3_5_large,4555935886,0,0.05223085358738899
sd_3_5_large,4555935886,1,0.1525365114212036
sd_3_5_large,3609952704,0,0.02822098508477211
sd_3_5_large,3609952704,1,0.8828325867652893
sd_3_5_large,263494261,0,0.037326883524656296
sd_3_5_large,263494261,1,0.05582313984632492
sd_3_5_large,3451290730,0,0.03934250399470329
sd_3_5_large,3451290730,1,0.14608724415302277
sd_3_5_large,549520317,0,0.08509904146194458
sd_3_5_large,549520317,1,0.39595136046409607
sd_3_5_large,4514987995,0,0.04535257816314697
sd_3_5_large,4514987995,1,0.7610060572624207
sd_3_5_large,7252718418,0,0.05108273774385452
sd_3_5_large,7252718418,1,0.3073580265045166
sd_3_5_large,288025239,0,0.0534033328294754
sd_3_5_large,288025239,1,0.18359363079071045
sd_3_5_large,76466808,0,0.0838903859257698
sd_3_5_large,76466808,1,0.40098387002944946
sd_3_5_large,2900905937,0,0.026556573808193207
sd_3_5_large,2900905937,1,0.2024431824684143
sd_3_5_large,2313551145,0,0.048136770725250244
sd_3_5_large,2313551145,1,0.22135069966316223
sd_3_5_large,524036004,0,0.10781264305114746
sd_3_5_large,524036004,1,0.9207897186279297
sd_3_5_large,3772446893,0,0.04146227240562439
sd_3_5_large,3772446893,1,0.27747297286987305
sd_3_5_large,3094629328,0,0.034618839621543884
sd_3_5_large,3094629328,1,0.07423136383295059
sd_3_5_large,3139160252,0,0.053009770810604095
sd_3_5_large,3139160252,1,0.09203286468982697
sd_3_5_large,118854260,0,0.07004895806312561
sd_3_5_large,118854260,1,0.8727816939353943
sd_3_5_large,2448393373,0,0.042087726294994354
sd_3_5_large,2448393373,1,0.32723814249038696
sd_3_5_large,4222067827,0,0.0534033328294754
sd_3_5_large,4222067827,1,0.07159119844436646
sd_3_5_large,449352117,0,0.04240383207798004
sd_3_5_large,449352117,1,0.8175744414329529
sd_3_5_large,2735558076,0,0.028652669861912727
sd_3_5_large,2735558076,1,0.07159119844436646
sd_3_5_large,4858175898,0,0.03993731737136841
sd_3_5_large,4858175898,1,0.5174489617347717
sd_3_5_large,4442319130,0,0.0378924235701561
sd_3_5_large,4442319130,1,0.046378206461668015
sd_3_5_large,2954929479,0,0.04401865229010582
sd_3_5_large,2954929479,1,0.10052487254142761
sd_3_5_large,16158623,0,0.0384661927819252
sd_3_5_large,16158623,1,0.1233656108379364
sd_3_5_large,5501340599,0,0.04707418009638786
sd_3_5_large,5501340599,1,0.8887587189674377
sd_3_5_large,1015118661,0,0.028007520362734795
sd_3_5_large,1015118661,1,0.13296423852443695
sdxl_turbo,1016887272,0,0.05033063143491745
sdxl_turbo,1016887272,1,0.14608724415302277
sdxl_turbo,7162685234,0,0.7745833992958069
sdxl_turbo,7162685234,1,0.0534033328294754
sdxl_turbo,3000017878,0,0.05834583565592766
sdxl_turbo,3000017878,1,0.11240507662296295
sdxl_turbo,4971484184,0,0.05921025201678276
sdxl_turbo,4971484184,1,0.25832599401474
sdxl_turbo,92679312,0,0.07864238321781158
sdxl_turbo,92679312,1,0.12984342873096466
sdxl_turbo,2853682342,0,0.0534033328294754
sdxl_turbo,2853682342,1,0.31447145342826843
sdxl_turbo,5131842202,0,0.049958523362874985
sdxl_turbo,5131842202,1,0.24077460169792175
sdxl_turbo,4859170265,0,0.05146276578307152
sdxl_turbo,4859170265,1,0.13660839200019836
sdxl_turbo,2612125121,0,0.02822098508477211
sdxl_turbo,2612125121,1,0.06560482829809189
sdxl_turbo,3134644844,0,0.03384403511881828
sdxl_turbo,3134644844,1,0.05665242671966553
sdxl_turbo,316298162,0,0.027585284784436226
sdxl_turbo,316298162,1,0.07751765847206116
sdxl_turbo,3601843201,0,0.0534033328294754
sdxl_turbo,3601843201,1,0.052618954330682755
sdxl_turbo,5086989679,0,0.12252321094274521
sdxl_turbo,5086989679,1,0.05033063143491745
sdxl_turbo,1246863003,0,0.02843603491783142
sdxl_turbo,1246863003,1,0.0844927579164505
sdxl_turbo,2193001254,0,0.200557678937912
sdxl_turbo,2193001254,1,0.1766716092824936
sdxl_turbo,4283472819,0,0.04401865229010582
sdxl_turbo,4283472819,1,0.04672496020793915
sdxl_turbo,1117972841,0,0.14706452190876007
sdxl_turbo,1117972841,1,0.8392075896263123
sdxl_turbo,48614561,0,0.05108273774385452
sdxl_turbo,48614561,1,0.1766716092824936
sdxl_turbo,6232601127,0,0.025371313095092773
sdxl_turbo,6232601127,1,0.2267836183309555
sdxl_turbo,4439654945,0,0.03963884338736534
sdxl_turbo,4439654945,1,0.13799647986888885
sdxl_turbo,269898428,0,0.023330768570303917
sdxl_turbo,269898428,1,0.13477592170238495
sdxl_turbo,2113592981,0,0.04146227240562439
sdxl_turbo,2113592981,1,0.7793218493461609
sdxl_turbo,1542970158,0,0.020645931363105774
sdxl_turbo,1542970158,1,0.907312273979187
sdxl_turbo,4743795506,0,0.03488088771700859
sdxl_turbo,4743795506,1,0.26170814037323
sdxl_turbo,1313961775,0,0.052618954330682755
sdxl_turbo,1313961775,1,0.1250653862953186
sdxl_turbo,4005756399,0,0.027376487851142883
sdxl_turbo,4005756399,1,0.10123348236083984
sdxl_turbo,4844409798,0,0.048496004194021225
sdxl_turbo,4844409798,1,0.07107366621494293
sdxl_turbo,4970590451,0,0.048136770725250244
sdxl_turbo,4970590451,1,0.34268149733543396
sdxl_turbo,2536995789,0,0.01640303246676922
sdxl_turbo,2536995789,1,0.2247353047132492
sdxl_turbo,2230134548,0,0.03488088771700859
sdxl_turbo,2230134548,1,0.8976953029632568
sdxl_turbo,1295719054,0,0.04672496020793915
sdxl_turbo,1295719054,1,0.21601153910160065
sdxl_turbo,407815946,0,0.07159119844436646
sdxl_turbo,407815946,1,0.8984104990959167
sdxl_turbo,4726677489,0,0.046378206461668015
sdxl_turbo,4726677489,1,0.23581159114837646
sdxl_turbo,2431723485,0,0.05541279539465904
sdxl_turbo,2431723485,1,0.1325145661830902
sdxl_turbo,4686568156,0,0.030908960849046707
sdxl_turbo,4686568156,1,0.07477004081010818
sdxl_turbo,688926797,0,0.03308597952127457
sdxl_turbo,688926797,1,0.1772405207157135
sdxl_turbo,3245460937,0,0.053009770810604095
sdxl_turbo,3245460937,1,0.05223085358738899
sdxl_turbo,4759710534,0,0.06325051933526993
sdxl_turbo,4759710534,1,0.9235923886299133
sdxl_turbo,6338704,0,0.013955710455775261
sdxl_turbo,6338704,1,0.1030244305729866
sdxl_turbo,2723024306,0,0.038178276270627975
sdxl_turbo,2723024306,1,0.19253936409950256
sdxl_turbo,23473996,0,0.027169233188033104
sdxl_turbo,23473996,1,0.2999247610569
sdxl_turbo,2831215155,0,0.07159119844436646
sdxl_turbo,2831215155,1,0.8688268065452576
sdxl_turbo,4682929932,0,0.057918086647987366
sdxl_turbo,4682929932,1,0.31806138157844543
sdxl_turbo,2736263351,0,0.024053553119301796
sdxl_turbo,2736263351,1,0.09807932376861572
sdxl_turbo,4376363559,0,0.05665242671966553
sdxl_turbo,4376363559,1,0.05877656117081642
sdxl_turbo,4937441878,0,0.018124720081686974
sdxl_turbo,4937441878,1,0.03993731737136841
sdxl_turbo,6386880789,0,0.04707418009638786
sdxl_turbo,6386880789,1,0.2751297354698181
sdxl_turbo,3698607223,0,0.05665242671966553
sdxl_turbo,3698607223,1,0.08694165199995041
sdxl_turbo,3134341610,0,0.06097518280148506
sdxl_turbo,3134341610,1,0.23161423206329346
sdxl_turbo,11551286,0,0.048136770725250244
sdxl_turbo,11551286,1,0.15974101424217224
sdxl_turbo,214166720,0,0.03704717382788658
sdxl_turbo,214166720,1,0.21076630055904388
sdxl_turbo,3179223972,0,0.0427221953868866
sdxl_turbo,3179223972,1,0.4848679304122925
sdxl_turbo,4540165999,0,0.04569203406572342
sdxl_turbo,4540165999,1,0.2950267791748047
sdxl_turbo,3217187564,0,0.04885777831077576
sdxl_turbo,3217187564,1,0.06325051933526993
sdxl_turbo,1097710887,0,0.05033063143491745
sdxl_turbo,1097710887,1,0.24364244937896729
sdxl_turbo,5138003138,0,0.0534033328294754
sdxl_turbo,5138003138,1,0.04707418009638786
sdxl_turbo,2743465453,0,0.03704717382788658
sdxl_turbo,2743465453,1,0.12940272688865662
sdxl_turbo,4650780114,0,0.03676946461200714
sdxl_turbo,4650780114,1,0.0534033328294754
sdxl_turbo,3518443604,0,0.03283695504069328
sdxl_turbo,3518443604,1,0.4312548041343689
sdxl_turbo,55438559,0,0.02931223064661026
sdxl_turbo,55438559,1,0.1710611879825592
sdxl_turbo,3381788544,0,0.034100428223609924
sdxl_turbo,3381788544,1,0.4717099368572235
sdxl_turbo,3584603849,0,0.04958902671933174
sdxl_turbo,3584603849,1,0.08882028609514236
sdxl_turbo,2790909995,0,0.13117322325706482
sdxl_turbo,2790909995,1,0.8910549879074097
sdxl_turbo,777288299,0,0.053799644112586975
sdxl_turbo,777288299,1,0.3356774151325226
sdxl_turbo,16396205,0,0.028007520362734795
sdxl_turbo,16396205,1,0.8494724035263062
sdxl_turbo,3774986130,0,0.04922211915254593
sdxl_turbo,3774986130,1,0.498779296875
sdxl_turbo,4979293130,0,0.04115288704633713
sdxl_turbo,4979293130,1,0.14223188161849976
sdxl_turbo,553918837,0,0.04146227240562439
sdxl_turbo,553918837,1,0.8381505608558655
sdxl_turbo,4507048434,0,0.05184547230601311
sdxl_turbo,4507048434,1,0.3073580265045166
sdxl_turbo,2970183443,0,0.0427221953868866
sdxl_turbo,2970183443,1,0.11596070975065231
sdxl_turbo,2645724661,0,0.05070536211133003
sdxl_turbo,2645724661,1,0.7962924242019653
sdxl_turbo,4274214534,0,0.04084571823477745
sdxl_turbo,4274214534,1,0.5526604056358337
sdxl_turbo,322563288,0,0.04535257816314697
sdxl_turbo,322563288,1,0.22988080978393555
sdxl_turbo,144571886,0,0.05070536211133003
sdxl_turbo,144571886,1,0.3768523931503296
sdxl_turbo,405615014,0,0.030675798654556274
sdxl_turbo,405615014,1,0.06656918674707413
sdxl_turbo,4848645410,0,0.048136770725250244
sdxl_turbo,4848645410,1,0.2351084053516388
sdxl_turbo,4563177695,0,0.05582313984632492
sdxl_turbo,4563177695,1,0.05665242671966553
sdxl_turbo,86120682,0,0.0446808747947216
sdxl_turbo,86120682,1,0.26664361357688904
sdxl_turbo,4623878206,0,0.02161533385515213
sdxl_turbo,4623878206,1,0.15974101424217224
sdxl_turbo,392467282,0,0.053009770810604095
sdxl_turbo,392467282,1,0.894789457321167
sdxl_turbo,3310851569,0,0.03308597952127457
sdxl_turbo,3310851569,1,0.08756384998559952
sdxl_turbo,3415178926,0,0.06512755155563354
sdxl_turbo,3415178926,1,0.6606104373931885
sdxl_turbo,5123000955,0,0.28378137946128845
sdxl_turbo,5123000955,1,0.07055959850549698
sdxl_turbo,2517489722,0,0.04885777831077576
sdxl_turbo,2517489722,1,0.39140594005584717
sdxl_turbo,410422753,0,0.04742587357759476
sdxl_turbo,410422753,1,0.8856314420700073
sdxl_turbo,4716376540,0,0.03514484688639641
sdxl_turbo,4716376540,1,0.7988152503967285
sdxl_turbo,2229108152,0,0.038178276270627975
sdxl_turbo,2229108152,1,0.7345005869865417
sdxl_turbo,4558580445,0,0.04401865229010582
sdxl_turbo,4558580445,1,0.11636176705360413
sdxl_turbo,4964794183,0,0.04535257816314697
sdxl_turbo,4964794183,1,0.2024431824684143
sdxl_turbo,2705101739,0,0.0443485826253891
sdxl_turbo,2705101739,1,0.07263670116662979
sdxl_turbo,4692725862,0,0.08570927381515503
sdxl_turbo,4692725862,1,0.3250918984413147
sdxl_turbo,4752721674,0,0.04569203406572342
sdxl_turbo,4752721674,1,0.05623634159564972
sdxl_turbo,3516087269,0,0.049958523362874985
sdxl_turbo,3516087269,1,0.09467770159244537
sdxl_turbo,4465093007,0,0.028007520362734795
sdxl_turbo,4465093007,1,0.502685546875
sdxl_turbo,3019667009,0,0.02615562081336975
sdxl_turbo,3019667009,1,0.08093671500682831
sdxl_turbo,4565084634,0,0.03138043358922005
sdxl_turbo,4565084634,1,0.23370634019374847
sdxl_turbo,4550700462,0,0.04501553252339363
sdxl_turbo,4550700462,1,0.05964694544672966
sdxl_turbo,3365783912,0,0.034618839621543884
sdxl_turbo,3365783912,1,0.6959583163261414
sdxl_turbo,3501457496,0,0.04023794084787369
sdxl_turbo,3501457496,1,0.2786492109298706
sdxl_turbo,241109594,0,0.05033063143491745
sdxl_turbo,241109594,1,0.06656918674707413
sdxl_turbo,2123838998,0,0.05033063143491745
sdxl_turbo,2123838998,1,0.06512755155563354
sdxl_turbo,218225539,0,0.04054073989391327
sdxl_turbo,218225539,1,0.9207897186279297
sdxl_turbo,2608623292,0,0.2240554690361023
sdxl_turbo,2608623292,1,0.914290726184845
sdxl_turbo,5662260935,0,0.05707140266895294
sdxl_turbo,5662260935,1,0.08694165199995041
sdxl_turbo,3396251819,0,0.05921025201678276
sdxl_turbo,3396251819,1,0.9086179733276367
sdxl_turbo,7472814756,0,0.06656918674707413
sdxl_turbo,7472814756,1,0.9273632764816284
sdxl_turbo,227689211,0,0.03622005879878998
sdxl_turbo,227689211,1,0.2950267791748047
sdxl_turbo,2394003437,0,0.02909075655043125
sdxl_turbo,2394003437,1,0.167763352394104
sdxl_turbo,4074473431,0,0.043365802615880966
sdxl_turbo,4074473431,1,0.07807815819978714
sdxl_turbo,370445133,0,0.0446808747947216
sdxl_turbo,370445133,1,0.8397339582443237
sdxl_turbo,5526795355,0,0.14463144540786743
sdxl_turbo,5526795355,1,0.4170340299606323
sdxl_turbo,2768972186,0,0.04958902671933174
sdxl_turbo,2768972186,1,0.8879840970039368
sdxl_turbo,16630920,0,0.05707140266895294
sdxl_turbo,16630920,1,0.826151430606842
sdxl_turbo,3560081723,0,0.11476478725671768
sdxl_turbo,3560081723,1,0.4539879560470581
sdxl_turbo,2881378816,0,0.019870713353157043
sdxl_turbo,2881378816,1,0.10594827681779861
sdxl_turbo,4695471709,0,0.04603390023112297
sdxl_turbo,4695471709,1,0.05749327689409256
sdxl_turbo,551315867,0,0.06097518280148506
sdxl_turbo,551315867,1,0.8887587189674377
sdxl_turbo,2657844508,0,0.05146276578307152
sdxl_turbo,2657844508,1,0.1561049073934555
sdxl_turbo,39024981,0,0.01428193412721157
sdxl_turbo,39024981,1,0.1250653862953186
sdxl_turbo,3114944484,0,0.024423090741038322
sdxl_turbo,3114944484,1,0.15052762627601624
sdxl_turbo,4770473055,0,0.048496004194021225
sdxl_turbo,4770473055,1,0.08269733935594559
sdxl_turbo,4764087782,0,0.043042849749326706
sdxl_turbo,4764087782,1,0.08269733935594559
sdxl_turbo,6693881913,0,0.032344330102205276
sdxl_turbo,6693881913,1,0.048136770725250244
sdxl_turbo,7235990180,0,0.0541987270116806
sdxl_turbo,7235990180,1,0.07423136383295059
sdxl_turbo,6084817815,0,0.048136770725250244
sdxl_turbo,6084817815,1,0.31573596596717834
sdxl_turbo,2229177914,0,0.053799644112586975
sdxl_turbo,2229177914,1,0.8933094143867493
sdxl_turbo,2113996953,0,0.024798160418868065
sdxl_turbo,2113996953,1,0.188323974609375
sdxl_turbo,4878415659,0,0.06008664518594742
sdxl_turbo,4878415659,1,0.3727335035800934
sdxl_turbo,2313598755,0,0.020023440942168236
sdxl_turbo,2313598755,1,0.14033624529838562
sdxl_turbo,3169276423,0,0.049958523362874985
sdxl_turbo,3169276423,1,0.07864238321781158
sdxl_turbo,3805877081,0,0.06097518280148506
sdxl_turbo,3805877081,1,0.09877259284257889
sdxl_turbo,7784556300,0,0.08151975274085999
sdxl_turbo,7784556300,1,0.23651622235774994
sdxl_turbo,1303727066,0,0.05623634159564972
sdxl_turbo,1303727066,1,0.5338835716247559
sdxl_turbo,3247052319,0,0.07585817575454712
sdxl_turbo,3247052319,1,0.8479677438735962
sdxl_turbo,2949337912,0,0.0427221953868866
sdxl_turbo,2949337912,1,0.22371606528759003
sdxl_turbo,2324581814,0,0.02460992895066738
sdxl_turbo,2324581814,1,0.9381240010261536
sdxl_turbo,7046014201,0,0.03649376705288887
sdxl_turbo,7046014201,1,0.06903792917728424
sdxl_turbo,4494095559,0,0.053799644112586975
sdxl_turbo,4494095559,1,0.09807932376861572
sdxl_turbo,3199895624,0,0.029986508190631866
sdxl_turbo,3199895624,1,0.23370634019374847
sdxl_turbo,3126753745,0,0.031143832951784134
sdxl_turbo,3126753745,1,0.5140343904495239
sdxl_turbo,269440642,0,0.0446808747947216
sdxl_turbo,269440642,1,0.1127953976392746
sdxl_turbo,3676788491,0,0.03649376705288887
sdxl_turbo,3676788491,1,0.06233103945851326
sdxl_turbo,5009047021,0,0.0541987270116806
sdxl_turbo,5009047021,1,0.9155072569847107
sdxl_turbo,3072074170,0,0.03993731737136841
sdxl_turbo,3072074170,1,0.06097518280148506
sdxl_turbo,2852982055,0,0.04501553252339363
sdxl_turbo,2852982055,1,0.0943434089422226
sdxl_turbo,460326010,0,0.0541987270116806
sdxl_turbo,460326010,1,0.9196425676345825
sdxl_turbo,3090398639,0,0.09203286468982697
sdxl_turbo,3090398639,1,0.09334687888622284
sdxl_turbo,3707283973,0,0.05108273774385452
sdxl_turbo,3707283973,1,0.4049779772758484
sdxl_turbo,4090827772,0,0.0443485826253891
sdxl_turbo,4090827772,1,0.15662017464637756
sdxl_turbo,5194023863,0,0.04885777831077576
sdxl_turbo,5194023863,1,0.10856641829013824
sdxl_turbo,116409198,0,0.04569203406572342
sdxl_turbo,116409198,1,0.11201596260070801
sdxl_turbo,81125088,0,0.05541279539465904
sdxl_turbo,81125088,1,0.09842541813850403
sdxl_turbo,3634400263,0,0.04569203406572342
sdxl_turbo,3634400263,1,0.22034244239330292
sdxl_turbo,4893545292,0,0.053009770810604095
sdxl_turbo,4893545292,1,0.31573596596717834
sdxl_turbo,5171155099,0,0.049958523362874985
sdxl_turbo,5171155099,1,0.7446563243865967
sdxl_turbo,2725441885,0,0.04501553252339363
sdxl_turbo,2725441885,1,0.0627892017364502
sdxl_turbo,5062422406,0,0.034618839621543884
sdxl_turbo,5062422406,1,0.9348725080490112
sdxl_turbo,4978901111,0,0.05665242671966553
sdxl_turbo,4978901111,1,0.1200256273150444
sdxl_turbo,2327240505,0,0.034618839621543884
sdxl_turbo,2327240505,1,0.06560482829809189
sdxl_turbo,280840823,0,0.02145073190331459
sdxl_turbo,280840823,1,0.23057307302951813
sdxl_turbo,491987177,0,0.05184547230601311
sdxl_turbo,491987177,1,0.3015677034854889
sdxl_turbo,2889113059,0,0.038178276270627975
sdxl_turbo,2889113059,1,0.09367799758911133
sdxl_turbo,519228867,0,0.1127953976392746
sdxl_turbo,519228867,1,0.09636510163545609
sdxl_turbo,4455065396,0,0.028870906680822372
sdxl_turbo,4455065396,1,0.3993430733680725
sdxl_turbo,2437392162,0,0.2267836183309555
sdxl_turbo,2437392162,1,0.048136770725250244
sdxl_turbo,7990849887,0,0.03384403511881828
sdxl_turbo,7990849887,1,0.1037486270070076
sdxl_turbo,4918525947,0,0.04958902671933174
sdxl_turbo,4918525947,1,0.07423136383295059
sdxl_turbo,2384401298,0,0.043042849749326706
sdxl_turbo,2384401298,1,0.8832359910011292
sdxl_turbo,451547131,0,0.030675798654556274
sdxl_turbo,451547131,1,0.05108273774385452
sdxl_turbo,2174648405,0,0.15152934193611145
sdxl_turbo,2174648405,1,0.1672186702489853
sdxl_turbo,6828750292,0,0.025565212592482567
sdxl_turbo,6828750292,1,0.06142403930425644
sdxl_turbo,101262930,0,0.04778006672859192
sdxl_turbo,101262930,1,0.05623634159564972
sdxl_turbo,3183330562,0,0.04115288704633713
sdxl_turbo,3183330562,1,0.0753123089671135
sdxl_turbo,4459033855,0,0.05460060387849808
sdxl_turbo,4459033855,1,0.1919327974319458
sdxl_turbo,3297272270,0,0.04922211915254593
sdxl_turbo,3297272270,1,0.2247353047132492
sdxl_turbo,146019208,0,0.04146227240562439
sdxl_turbo,146019208,1,0.949669361114502
sdxl_turbo,4511879942,0,0.05460060387849808
sdxl_turbo,4511879942,1,0.10266400873661041
sdxl_turbo,3422458549,0,0.15052762627601624
sdxl_turbo,3422458549,1,0.11596070975065231
sdxl_turbo,2543589122,0,0.08093671500682831
sdxl_turbo,2543589122,1,0.07055959850549698
sdxl_turbo,44619131,0,0.04054073989391327
sdxl_turbo,44619131,1,0.18772760033607483
sdxl_turbo,20702864,0,0.052618954330682755
sdxl_turbo,20702864,1,0.802555501461029
sdxl_turbo,2971478694,0,0.11716748028993607
sdxl_turbo,2971478694,1,0.1629120409488678
sdxl_turbo,5220880759,0,0.048136770725250244
sdxl_turbo,5220880759,1,0.38214144110679626
sdxl_turbo,2549946671,0,0.03567855432629585
sdxl_turbo,2549946671,1,0.09467770159244537
sdxl_turbo,5896386113,0,0.055005282163619995
sdxl_turbo,5896386113,1,0.7162185907363892
sdxl_turbo,4917931600,0,0.03760863468050957
sdxl_turbo,4917931600,1,0.4869414269924164
sdxl_turbo,160566014,0,0.043042849749326706
sdxl_turbo,160566014,1,0.08269733935594559
sdxl_turbo,2997939824,0,0.04535257816314697
sdxl_turbo,2997939824,1,0.2590751051902771
sdxl_turbo,2646540383,0,0.06560482829809189
sdxl_turbo,2646540383,1,0.17838266491889954
sdxl_turbo,3553056438,0,0.03704717382788658
sdxl_turbo,3553056438,1,0.8933094143867493
sdxl_turbo,7081584189,0,0.0832919329404831
sdxl_turbo,7081584189,1,0.8670357465744019
sdxl_turbo,707941195,0,0.13706977665424347
sdxl_turbo,707941195,1,0.053009770810604095
sdxl_turbo,3120921482,0,0.04742587357759476
sdxl_turbo,3120921482,1,0.0832919329404831
sdxl_turbo,4715269800,0,0.043691057711839676
sdxl_turbo,4715269800,1,0.09009299427270889
sdxl_turbo,484280924,0,0.04115288704633713
sdxl_turbo,484280924,1,0.06097518280148506
sdxl_turbo,1554713437,0,0.04707418009638786
sdxl_turbo,1554713437,1,0.32039588689804077
sdxl_turbo,4689487867,0,0.03963884338736534
sdxl_turbo,4689487867,1,0.5282900333404541
sdxl_turbo,313385842,0,0.05070536211133003
sdxl_turbo,313385842,1,0.06325051933526993
sdxl_turbo,74635420,0,0.0427221953868866
sdxl_turbo,74635420,1,0.08694165199995041
sdxl_turbo,2638177115,0,0.04778006672859192
sdxl_turbo,2638177115,1,0.22953520715236664
sdxl_turbo,3218861747,0,0.04023794084787369
sdxl_turbo,3218861747,1,0.15869519114494324
sdxl_turbo,2842439618,0,0.0446808747947216
sdxl_turbo,2842439618,1,0.05184547230601311
sdxl_turbo,4830307454,0,0.05707140266895294
sdxl_turbo,4830307454,1,0.08093671500682831
sdxl_turbo,837919879,0,0.039048291742801666
sdxl_turbo,837919879,1,0.13986563682556152
sdxl_turbo,503357436,0,0.048136770725250244
sdxl_turbo,503357436,1,0.23970511555671692
sdxl_turbo,4549641134,0,0.05223085358738899
sdxl_turbo,4549641134,1,0.053009770810604095
sdxl_turbo,4145119743,0,0.02460992895066738
sdxl_turbo,4145119743,1,0.08945459872484207
sdxl_turbo,455714074,0,0.02178117260336876
sdxl_turbo,455714074,1,0.1841798573732376
sdxl_turbo,6848277313,0,0.0541987270116806
sdxl_turbo,6848277313,1,0.08035746961832047
sdxl_turbo,1329832826,0,0.04501553252339363
sdxl_turbo,1329832826,1,0.06804042309522629
sdxl_turbo,3667788497,0,0.07640768587589264
sdxl_turbo,3667788497,1,0.3199707269668579
sdxl_turbo,4851524954,0,0.048136770725250244
sdxl_turbo,4851524954,1,0.034100428223609924
sdxl_turbo,6066650935,0,0.12678517401218414
sdxl_turbo,6066650935,1,0.07316471636295319
sdxl_turbo,289639811,0,0.019419347867369652
sdxl_turbo,289639811,1,0.914290726184845
sdxl_turbo,4791485167,0,0.05146276578307152
sdxl_turbo,4791485167,1,0.9252299070358276
sdxl_turbo,3738685861,0,0.03514484688639641
sdxl_turbo,3738685861,1,0.09568694233894348
sdxl_turbo,1558753996,0,0.04401865229010582
sdxl_turbo,1558753996,1,0.10818894952535629
sdxl_turbo,4433634883,0,0.04054073989391327
sdxl_turbo,4433634883,1,0.9246877431869507
